1751.379: [GC [PSYoungGen: 945418K->10282K(2836160K)] 3849741K->2914605K(6524352K), 0.0474520 secs] [Times: user=0.29 sys=0.03, real=0.05 secs] 
1837.296: [GC [PSYoungGen: 950570K->10314K(950656K)] 3854893K->2914637K(4638848K), 0.0486890 secs] [Times: user=0.33 sys=0.03, real=0.05 secs] 
1913.866: [GC [PSYoungGen: 950602K->10378K(2638656K)] 3854925K->2914701K(6326848K), 0.0530830 secs] [Times: user=0.34 sys=0.04, real=0.05 secs] 
1997.747: [GC [PSYoungGen: 953418K->11690K(954752K)] 3857741K->2916013K(4642944K), 0.0575910 secs] [Times: user=0.40 sys=0.03, real=0.06 secs] 
2081.684: [GC [PSYoungGen: 954730K->11274K(2447552K)] 3859053K->2915597K(6135744K), 0.0558240 secs] [Times: user=0.42 sys=0.03, real=0.05 secs] 
2163.655: [GC [PSYoungGen: 955978K->11498K(956224K)] 3860301K->2915821K(4644416K), 0.0574450 secs] [Times: user=0.45 sys=0.04, real=0.06 secs] 
2247.442: [GC [PSYoungGen: 956202K->11690K(2268352K)] 3860525K->2916013K(5956544K), 0.0479160 secs] [Times: user=0.32 sys=0.01, real=0.05 secs] 
2335.447: [GC [PSYoungGen: 957482K->10383K(956224K)] 3861805K->2914706K(4644416K), 0.0810780 secs] [Times: user=0.35 sys=0.03, real=0.09 secs] 
2405.181: [GC [PSYoungGen: 956175K->12042K(2103680K)] 3860498K->2916365K(5791872K), 0.0845040 secs] [Times: user=0.36 sys=0.03, real=0.08 secs] 
2495.415: [GC [PSYoungGen: 958666K->12778K(959424K)] 3862989K->2917101K(4647616K), 0.0719830 secs] [Times: user=0.42 sys=0.04, real=0.07 secs] 
2585.137: [GC [PSYoungGen: 959402K->12426K(1953984K)] 3863725K->2916749K(5642176K), 0.0631950 secs] [Times: user=0.34 sys=0.02, real=0.06 secs] 
2674.352: [GC [PSYoungGen: 959690K->12586K(959872K)] 3864013K->2916909K(4648064K), 0.0641980 secs] [Times: user=0.39 sys=0.02, real=0.06 secs] 
2776.515: [GC [PSYoungGen: 959850K->12778K(1819840K)] 3864173K->2917661K(5508032K), 0.0729710 secs] [Times: user=0.35 sys=0.02, real=0.08 secs] 
2878.384: [GC [PSYoungGen: 960554K->12010K(959808K)] 3865437K->2917389K(4648000K), 0.0604190 secs] [Times: user=0.28 sys=0.02, real=0.06 secs] 
2980.690: [GC [PSYoungGen: 959786K->11818K(1701248K)] 3865165K->2917701K(5389440K), 0.0585250 secs] [Times: user=0.39 sys=0.02, real=0.06 secs] 
3082.981: [GC [PSYoungGen: 959978K->9039K(957248K)] 3865861K->2915386K(4645440K), 0.0571200 secs] [Times: user=0.39 sys=0.01, real=0.06 secs] 
3163.309: [GC [PSYoungGen: 957199K->6837K(1598784K)] 3863546K->2913584K(5286976K), 0.0622390 secs] [Times: user=0.36 sys=0.02, real=0.06 secs] 
3239.538: [GC [PSYoungGen: 955381K->6741K(955328K)] 3862128K->2913824K(4643520K), 0.0612600 secs] [Times: user=0.33 sys=0.02, real=0.06 secs] 
3305.995: [GC [PSYoungGen: 955285K->11850K(1506240K)] 3862368K->2919261K(5194432K), 0.0652060 secs] [Times: user=0.28 sys=0.04, real=0.07 secs] 
3387.914: [GC [PSYoungGen: 960778K->11946K(960896K)] 3868189K->2919637K(4649088K), 0.0497960 secs] [Times: user=0.31 sys=0.01, real=0.05 secs] 
3469.643: [GC [PSYoungGen: 960874K->10794K(1426432K)] 3868565K->2918741K(5114624K), 0.0521360 secs] [Times: user=0.32 sys=0.03, real=0.05 secs] 
3551.212: [GC [PSYoungGen: 960106K->11722K(961088K)] 3868053K->2919909K(4649280K), 0.0444690 secs] [Times: user=0.24 sys=0.01, real=0.05 secs] 
3633.873: [GC [PSYoungGen: 961034K->11050K(1357120K)] 3869221K->2919437K(5045312K), 0.0367120 secs] [Times: user=0.22 sys=0.01, real=0.04 secs] 
3716.174: [GC [PSYoungGen: 960682K->10794K(960448K)] 3869069K->2919389K(4648640K), 0.0427240 secs] [Times: user=0.23 sys=0.01, real=0.04 secs] 
3797.818: [GC [PSYoungGen: 960426K->11114K(1297536K)] 3869021K->2920037K(4985728K), 0.0494400 secs] [Times: user=0.26 sys=0.02, real=0.05 secs] 
3880.611: [GC [PSYoungGen: 961066K->10794K(960768K)] 3869989K->2919949K(4648960K), 0.0409450 secs] [Times: user=0.23 sys=0.02, real=0.04 secs] 
3963.004: [GC [PSYoungGen: 960746K->10442K(1246720K)] 3869901K->2919821K(4934912K), 0.0439950 secs] [Times: user=0.25 sys=0.02, real=0.05 secs] 
4044.707: [GC [PSYoungGen: 960714K->8399K(958720K)] 3870093K->2917986K(4646912K), 0.0395370 secs] [Times: user=0.22 sys=0.02, real=0.04 secs] 
4113.471: [GC [PSYoungGen: 958671K->3546K(1205696K)] 3868258K->2913309K(4893888K), 0.0384000 secs] [Times: user=0.22 sys=0.01, real=0.04 secs] 
4172.775: [GC [PSYoungGen: 954138K->3994K(954624K)] 3863901K->2913949K(4642816K), 0.0531500 secs] [Times: user=0.23 sys=0.03, real=0.05 secs] 
4255.874: [GC [PSYoungGen: 954586K->10506K(1166656K)] 3864541K->2920605K(4854848K), 0.0383860 secs] [Times: user=0.21 sys=0.01, real=0.04 secs] 
4357.827: [GC [PSYoungGen: 961418K->10378K(961344K)] 3871517K->2920605K(4649536K), 0.0391750 secs] [Times: user=0.20 sys=0.01, real=0.04 secs] 
4439.640: [GC [PSYoungGen: 961290K->9994K(1134208K)] 3871517K->2920349K(4822400K), 0.0410440 secs] [Times: user=0.18 sys=0.02, real=0.04 secs] 
4517.340: [GC [PSYoungGen: 961162K->10378K(961600K)] 3871517K->2920877K(4649792K), 0.0387810 secs] [Times: user=0.18 sys=0.01, real=0.04 secs] 
4597.311: [GC [PSYoungGen: 961546K->9898K(1106944K)] 3872045K->2920533K(4795136K), 0.0381540 secs] [Times: user=0.18 sys=0.01, real=0.04 secs] 
4677.571: [GC [PSYoungGen: 961322K->10698K(962176K)] 3871957K->2921469K(4650368K), 0.0427850 secs] [Times: user=0.19 sys=0.01, real=0.04 secs] 
4747.976: [GC [PSYoungGen: 962122K->10634K(1083520K)] 3872893K->2921533K(4771712K), 0.0370470 secs] [Times: user=0.18 sys=0.02, real=0.03 secs] 
4816.415: [GC [PSYoungGen: 962314K->9610K(961344K)] 3873213K->2920637K(4649536K), 0.0344640 secs] [Times: user=0.19 sys=0.01, real=0.04 secs] 
4884.499: [GC [PSYoungGen: 961290K->10666K(1064064K)] 3872317K->2921813K(4752256K), 0.0337490 secs] [Times: user=0.21 sys=0.03, real=0.03 secs] 
4963.801: [GC [PSYoungGen: 962602K->10410K(962368K)] 3873749K->2921685K(4650560K), 0.0341230 secs] [Times: user=0.22 sys=0.02, real=0.03 secs] 
5040.942: [GC [PSYoungGen: 962346K->8047K(1048448K)] 3873621K->2919474K(4736640K), 0.0423910 secs] [Times: user=0.23 sys=0.02, real=0.04 secs] 
5108.615: [GC [PSYoungGen: 960239K->3514K(955712K)] 3871666K->2915053K(4643904K), 0.0418190 secs] [Times: user=0.21 sys=0.02, real=0.04 secs] 
5178.383: [GC [PSYoungGen: 955706K->10314K(1034688K)] 3867245K->2921965K(4722880K), 0.0327060 secs] [Times: user=0.19 sys=0.01, real=0.03 secs] 
5258.377: [GC [PSYoungGen: 962826K->9578K(962112K)] 3874477K->2921333K(4650304K), 0.0297920 secs] [Times: user=0.17 sys=0.01, real=0.03 secs] 
5337.418: [GC [PSYoungGen: 962090K->9802K(1022976K)] 3873845K->2921661K(4711168K), 0.0299910 secs] [Times: user=0.19 sys=0.02, real=0.03 secs] 
5415.540: [GC [PSYoungGen: 962570K->9738K(962560K)] 3874429K->2921725K(4650752K), 0.0313540 secs] [Times: user=0.18 sys=0.01, real=0.03 secs] 
5493.646: [GC [PSYoungGen: 962506K->10218K(1012928K)] 3874493K->2922349K(4701120K), 0.0298770 secs] [Times: user=0.17 sys=0.02, real=0.03 secs] 
5571.966: [GC [PSYoungGen: 963242K->10474K(963520K)] 3875373K->2922733K(4651712K), 0.0434050 secs] [Times: user=0.18 sys=0.01, real=0.04 secs] 
5635.882: [GC [PSYoungGen: 963498K->9290K(1005056K)] 3875757K->2921637K(4693248K), 0.0320470 secs] [Times: user=0.16 sys=0.02, real=0.03 secs] 
5699.479: [GC [PSYoungGen: 962570K->9962K(963264K)] 3874917K->2922397K(4651456K), 0.0297820 secs] [Times: user=0.15 sys=0.00, real=0.03 secs] 
5763.318: [GC [PSYoungGen: 963242K->9130K(998336K)] 3875677K->2921645K(4686528K), 0.0287520 secs] [Times: user=0.17 sys=0.01, real=0.03 secs] 
5827.313: [GC [PSYoungGen: 962666K->9546K(963136K)] 3875181K->2922133K(4651328K), 0.0310280 secs] [Times: user=0.15 sys=0.00, real=0.03 secs] 
5891.532: [GC [PSYoungGen: 963082K->9834K(992512K)] 3875669K->2922493K(4680704K), 0.0326510 secs] [Times: user=0.14 sys=0.00, real=0.03 secs] 
5951.642: [GC [PSYoungGen: 963626K->7951K(961792K)] 3876285K->2920698K(4649984K), 0.0325040 secs] [Times: user=0.16 sys=0.01, real=0.03 secs] 
6004.837: [GC [PSYoungGen: 961743K->3162K(990400K)] 3874490K->2915981K(4678592K), 0.0286720 secs] [Times: user=0.14 sys=0.01, real=0.02 secs] 
6077.838: [GC [PSYoungGen: 957274K->10058K(964224K)] 3870093K->2922941K(4652416K), 0.0269700 secs] [Times: user=0.15 sys=0.01, real=0.02 secs] 
6157.155: [GC [PSYoungGen: 964170K->9706K(984512K)] 3877053K->2922677K(4672704K), 0.0286510 secs] [Times: user=0.16 sys=0.01, real=0.03 secs] 
6236.466: [GC [PSYoungGen: 964074K->9834K(964224K)] 3877045K->2922941K(4652416K), 0.0293240 secs] [Times: user=0.17 sys=0.02, real=0.03 secs] 
6315.430: [GC [PSYoungGen: 964202K->9578K(980992K)] 3877309K->2922757K(4669184K), 0.0288020 secs] [Times: user=0.16 sys=0.01, real=0.03 secs] 
6394.746: [GC [PSYoungGen: 964202K->9866K(964544K)] 3877381K->2923109K(4652736K), 0.0271870 secs] [Times: user=0.18 sys=0.01, real=0.02 secs] 
6474.441: [GC [PSYoungGen: 964490K->10186K(978240K)] 3877733K->2923501K(4666432K), 0.0274050 secs] [Times: user=0.18 sys=0.01, real=0.03 secs] 
6551.613: [GC [PSYoungGen: 965066K->9834K(964736K)] 3878381K->2923229K(4652928K), 0.0257070 secs] [Times: user=0.19 sys=0.02, real=0.02 secs] 
6619.152: [GC [PSYoungGen: 964714K->9546K(976000K)] 3878109K->2923045K(4664192K), 0.0179790 secs] [Times: user=0.19 sys=0.00, real=0.01 secs] 
6687.652: [GC [PSYoungGen: 964618K->9146K(964224K)] 3878117K->2922741K(4652416K), 0.0247050 secs] [Times: user=0.19 sys=0.03, real=0.02 secs] 
6756.531: [GC [PSYoungGen: 964218K->9546K(974208K)] 3877813K->2923269K(4662400K), 0.0254550 secs] [Times: user=0.20 sys=0.02, real=0.02 secs] 
6836.483: [GC [PSYoungGen: 964810K->9130K(964416K)] 3878533K->2922901K(4652608K), 0.1510990 secs] [Times: user=0.12 sys=0.00, real=0.15 secs] 
6918.082: [GC [PSYoungGen: 964394K->7247K(973568K)] 3878165K->2921122K(4661760K), 0.0185150 secs] [Times: user=0.17 sys=0.01, real=0.02 secs] 
6978.541: [GC [PSYoungGen: 962831K->3098K(974208K)] 3876706K->2917085K(4662400K), 0.0192100 secs] [Times: user=0.17 sys=0.01, real=0.02 secs] 
7041.833: [GC [PSYoungGen: 958682K->9738K(973184K)] 3872669K->2923797K(4661376K), 0.0215360 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
7129.322: [GC [PSYoungGen: 965578K->9290K(965184K)] 3879637K->2923413K(4653376K), 0.0254530 secs] [Times: user=0.14 sys=0.01, real=0.02 secs] 
7220.327: [GC [PSYoungGen: 965130K->9002K(972032K)] 3879253K->2923189K(4660224K), 0.1285470 secs] [Times: user=0.12 sys=0.00, real=0.13 secs] 
7318.360: [GC [PSYoungGen: 965226K->9290K(965568K)] 3879413K->2923581K(4653760K), 0.0343870 secs] [Times: user=0.15 sys=0.01, real=0.03 secs] 
7409.790: [GC [PSYoungGen: 965514K->9386K(971392K)] 3879805K->2923789K(4659584K), 0.0426900 secs] [Times: user=0.14 sys=0.01, real=0.04 secs] 
7489.436: [GC [PSYoungGen: 965930K->9706K(966272K)] 3880333K->2924157K(4654464K), 0.0265300 secs] [Times: user=0.14 sys=0.01, real=0.03 secs] 
7567.442: [GC [PSYoungGen: 966250K->9578K(970816K)] 3880701K->2924077K(4659008K), 0.0305570 secs] [Times: user=0.12 sys=0.01, real=0.03 secs] 
7634.782: [GC [PSYoungGen: 966378K->9962K(971328K)] 3880877K->2924541K(4659520K), 0.0248510 secs] [Times: user=0.15 sys=0.01, real=0.03 secs] 
7712.899: [GC [PSYoungGen: 966762K->9578K(970624K)] 3881341K->2924213K(4658816K), 0.0241650 secs] [Times: user=0.15 sys=0.00, real=0.02 secs] 
7792.196: [GC [PSYoungGen: 966634K->10442K(971008K)] 3881269K->2925157K(4659200K), 0.0383170 secs] [Times: user=0.15 sys=0.01, real=0.04 secs] 
7871.957: [GC [PSYoungGen: 967498K->9674K(970560K)] 3882213K->2924453K(4658752K), 0.0235380 secs] [Times: user=0.13 sys=0.00, real=0.03 secs] 
7949.982: [GC [PSYoungGen: 966986K->9930K(970880K)] 3881765K->2924773K(4659072K), 0.0239110 secs] [Times: user=0.13 sys=0.00, real=0.03 secs] 
8014.002: [GC [PSYoungGen: 967242K->5557K(970560K)] 3882085K->2920440K(4658752K), 0.0316750 secs] [Times: user=0.12 sys=0.00, real=0.03 secs] 
8072.375: [GC [PSYoungGen: 962805K->3002K(970880K)] 3877688K->2917949K(4659072K), 0.0249790 secs] [Times: user=0.13 sys=0.02, real=0.03 secs] 
8136.681: [GC [PSYoungGen: 960250K->10122K(971648K)] 3875197K->2925157K(4659840K), 0.1997580 secs] [Times: user=0.12 sys=0.00, real=0.20 secs] 
8204.594: [GC [PSYoungGen: 967562K->9642K(971712K)] 3882597K->2924733K(4659904K), 0.0274860 secs] [Times: user=0.15 sys=0.01, real=0.03 secs] 
8276.774: [GC [PSYoungGen: 967082K->9098K(971136K)] 3882173K->2924253K(4659328K), 0.0292100 secs] [Times: user=0.12 sys=0.00, real=0.03 secs] 
8358.604: [GC [PSYoungGen: 966986K->9802K(971584K)] 3882141K->2925021K(4659776K), 0.0250620 secs] [Times: user=0.14 sys=0.00, real=0.03 secs] 
8440.998: [GC [PSYoungGen: 967690K->10698K(971648K)] 3882909K->2925989K(4659840K), 0.0189710 secs] [Times: user=0.15 sys=0.00, real=0.02 secs] 
8512.820: [GC [PSYoungGen: 968778K->9322K(967424K)] 3884069K->2924685K(4655616K), 0.0187000 secs] [Times: user=0.14 sys=0.00, real=0.02 secs] 
8590.032: [GC [PSYoungGen: 967402K->8810K(970944K)] 3882765K->2924221K(4659136K), 0.0237060 secs] [Times: user=0.12 sys=0.00, real=0.02 secs] 
8667.576: [GC [PSYoungGen: 967146K->9802K(971328K)] 3882557K->2925261K(4659520K), 0.0283650 secs] [Times: user=0.13 sys=0.00, real=0.03 secs] 
8745.437: [GC [PSYoungGen: 968138K->9386K(970880K)] 3883597K->2924885K(4659072K), 0.0292980 secs] [Times: user=0.14 sys=0.00, real=0.03 secs] 
8811.032: [GC [PSYoungGen: 967978K->10026K(971200K)] 3883477K->2925573K(4659392K), 0.0247830 secs] [Times: user=0.14 sys=0.00, real=0.03 secs] 
8876.553: [GC [PSYoungGen: 968618K->9898K(971200K)] 3884165K->2925493K(4659392K), 0.0237070 secs] [Times: user=0.14 sys=0.00, real=0.03 secs] 
8942.010: [GC [PSYoungGen: 968746K->9738K(971328K)] 3884341K->2925397K(4659520K), 0.0303410 secs] [Times: user=0.13 sys=0.01, real=0.03 secs] 
9007.955: [GC [PSYoungGen: 968586K->9802K(971200K)] 3884245K->2925501K(4659392K), 0.0286090 secs] [Times: user=0.12 sys=0.00, real=0.03 secs] 
9067.395: [GC [PSYoungGen: 968906K->5621K(971328K)] 3884605K->2921384K(4659520K), 0.0282430 secs] [Times: user=0.15 sys=0.02, real=0.03 secs] 
9132.153: [GC [PSYoungGen: 964725K->9994K(971968K)] 3880488K->2925797K(4660160K), 0.0326750 secs] [Times: user=0.13 sys=0.01, real=0.03 secs] 
9197.995: [GC [PSYoungGen: 969354K->9002K(968384K)] 3885157K->2924877K(4656576K), 0.0252700 secs] [Times: user=0.14 sys=0.01, real=0.02 secs] 
9264.492: [GC [PSYoungGen: 968362K->10154K(971840K)] 3884237K->2926077K(4660032K), 0.0264430 secs] [Times: user=0.13 sys=0.01, real=0.02 secs] 
9330.983: [GC [PSYoungGen: 969706K->9514K(971904K)] 3885629K->2925485K(4660096K), 0.0252730 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
9409.401: [GC [PSYoungGen: 969066K->9642K(971712K)] 3885037K->2925653K(4659904K), 0.0265590 secs] [Times: user=0.13 sys=0.00, real=0.03 secs] 
9486.205: [GC [PSYoungGen: 969450K->9610K(971840K)] 3885461K->2925669K(4660032K), 0.0248040 secs] [Times: user=0.12 sys=0.00, real=0.03 secs] 
9559.784: [GC [PSYoungGen: 969418K->9930K(971904K)] 3885477K->2926053K(4660096K), 0.0246970 secs] [Times: user=0.13 sys=0.01, real=0.03 secs] 
9624.955: [GC [PSYoungGen: 969994K->9802K(971904K)] 3886117K->2925981K(4660096K), 0.0239330 secs] [Times: user=0.13 sys=0.01, real=0.03 secs] 
9699.715: [GC [PSYoungGen: 969866K->9194K(971584K)] 3886045K->2925429K(4659776K), 0.0234160 secs] [Times: user=0.12 sys=0.00, real=0.03 secs] 
9765.387: [GC [PSYoungGen: 969450K->9418K(969728K)] 3885685K->2925701K(4657920K), 0.0243150 secs] [Times: user=0.11 sys=0.00, real=0.03 secs] 
9830.949: [GC [PSYoungGen: 969674K->10218K(971648K)] 3885957K->2926549K(4659840K), 0.0280380 secs] [Times: user=0.12 sys=0.01, real=0.02 secs] 
9896.575: [GC [PSYoungGen: 970538K->10026K(971776K)] 3886869K->2926421K(4659968K), 0.0228230 secs] [Times: user=0.12 sys=0.00, real=0.02 secs] 
9961.520: [GC [PSYoungGen: 970346K->10218K(971968K)] 3886741K->2926653K(4660160K), 0.0337950 secs] [Times: user=0.13 sys=0.00, real=0.03 secs] 
10027.103: [GC [PSYoungGen: 970730K->4581K(972032K)] 3887165K->2921064K(4660224K), 0.0254070 secs] [Times: user=0.11 sys=0.02, real=0.03 secs] 
10083.107: [GC [PSYoungGen: 965093K->10282K(972864K)] 3881576K->2926821K(4661056K), 0.0222080 secs] [Times: user=0.14 sys=0.00, real=0.02 secs] 
10161.493: [GC [PSYoungGen: 970922K->9898K(972992K)] 3887461K->2926477K(4661184K), 0.1189490 secs] [Times: user=0.11 sys=0.00, real=0.12 secs] 
10240.884: [GC [PSYoungGen: 970538K->9418K(972928K)] 3887117K->2926045K(4661120K), 0.0688870 secs] [Times: user=0.10 sys=0.00, real=0.07 secs] 
10320.227: [GC [PSYoungGen: 970506K->9322K(973120K)] 3887133K->2925997K(4661312K), 0.0221890 secs] [Times: user=0.12 sys=0.00, real=0.02 secs] 
10391.535: [GC [PSYoungGen: 970410K->9610K(972864K)] 3887085K->2926325K(4661056K), 0.0259030 secs] [Times: user=0.11 sys=0.00, real=0.02 secs] 
10462.650: [GC [PSYoungGen: 971018K->9610K(973056K)] 3887733K->2926357K(4661248K), 0.0313150 secs] [Times: user=0.10 sys=0.00, real=0.03 secs] 
10539.845: [GC [PSYoungGen: 971018K->10058K(973184K)] 3887765K->2926853K(4661376K), 0.0246340 secs] [Times: user=0.12 sys=0.00, real=0.03 secs] 
10611.334: [GC [PSYoungGen: 971722K->9802K(973248K)] 3888517K->2926637K(4661440K), 0.0294110 secs] [Times: user=0.11 sys=0.00, real=0.03 secs] 
10690.800: [GC [PSYoungGen: 971466K->9322K(973120K)] 3888301K->2926213K(4661312K), 0.0311050 secs] [Times: user=0.11 sys=0.01, real=0.03 secs] 
10771.225: [GC [PSYoungGen: 971242K->9578K(973248K)] 3888133K->2926517K(4661440K), 0.0239050 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
10868.047: [GC [PSYoungGen: 971498K->10058K(973376K)] 3888437K->2927037K(4661568K), 0.0268790 secs] [Times: user=0.12 sys=0.00, real=0.02 secs] 
10943.783: [GC [PSYoungGen: 972234K->9514K(973376K)] 3889213K->2926525K(4661568K), 0.0299970 secs] [Times: user=0.11 sys=0.00, real=0.03 secs] 
11019.712: [GC [PSYoungGen: 971690K->9674K(973248K)] 3888701K->2926717K(4661440K), 0.0311500 secs] [Times: user=0.11 sys=0.01, real=0.03 secs] 
11092.671: [GC [PSYoungGen: 972106K->7503K(973376K)] 3889149K->2924586K(4661568K), 0.0286520 secs] [Times: user=0.11 sys=0.00, real=0.03 secs] 
11148.187: [GC [PSYoungGen: 969935K->2906K(972992K)] 3887018K->2920045K(4661184K), 0.0245660 secs] [Times: user=0.13 sys=0.01, real=0.03 secs] 
11214.904: [GC [PSYoungGen: 964698K->9802K(973888K)] 3881837K->2926997K(4662080K), 0.0235200 secs] [Times: user=0.13 sys=0.01, real=0.02 secs] 
11291.656: [GC [PSYoungGen: 971594K->9562K(974080K)] 3888789K->2926797K(4662272K), 0.0256580 secs] [Times: user=0.12 sys=0.00, real=0.03 secs] 
11362.895: [GC [PSYoungGen: 971610K->9626K(974144K)] 3888845K->2926901K(4662336K), 0.0239350 secs] [Times: user=0.10 sys=0.00, real=0.02 secs] 
11439.176: [GC [PSYoungGen: 971674K->9642K(974144K)] 3888949K->2926965K(4662336K), 0.0223780 secs] [Times: user=0.11 sys=0.00, real=0.02 secs] 
11517.070: [GC [PSYoungGen: 971882K->8970K(971264K)] 3889205K->2926357K(4659456K), 0.0193940 secs] [Times: user=0.12 sys=0.00, real=0.02 secs] 
11594.968: [GC [PSYoungGen: 971210K->10058K(974016K)] 3888597K->2927517K(4662208K), 0.0191140 secs] [Times: user=0.14 sys=0.00, real=0.02 secs] 
11673.635: [GC [PSYoungGen: 972362K->10538K(974144K)] 3889821K->2928053K(4662336K), 0.0272780 secs] [Times: user=0.14 sys=0.01, real=0.03 secs] 
11751.643: [GC [PSYoungGen: 972842K->9354K(974080K)] 3890357K->2926925K(4662272K), 0.0210700 secs] [Times: user=0.13 sys=0.00, real=0.02 secs] 
11830.015: [GC [PSYoungGen: 971850K->9418K(974336K)] 3889421K->2927069K(4662528K), 0.0214440 secs] [Times: user=0.14 sys=0.01, real=0.02 secs] 
11908.344: [GC [PSYoungGen: 971914K->9514K(974080K)] 3889565K->2927229K(4662272K), 0.0222900 secs] [Times: user=0.14 sys=0.01, real=0.03 secs] 
11986.806: [GC [PSYoungGen: 972202K->9418K(974208K)] 3889917K->2927197K(4662400K), 0.0212060 secs] [Times: user=0.14 sys=0.00, real=0.02 secs] 
12065.445: [GC [PSYoungGen: 972106K->10090K(974144K)] 3889885K->2927957K(4662336K), 0.0190420 secs] [Times: user=0.17 sys=0.01, real=0.02 secs] 
12163.653: [GC [PSYoungGen: 972906K->9706K(974208K)] 3890773K->2927637K(4662400K), 0.0207410 secs] [Times: user=0.14 sys=0.00, real=0.02 secs] 
12251.617: [GC [PSYoungGen: 972522K->2490K(973312K)] 3890453K->2920469K(4661504K), 0.0243070 secs] [Times: user=0.11 sys=0.00, real=0.02 secs] 
12304.955: [GC [PSYoungGen: 964474K->2938K(974336K)] 3882453K->2920957K(4662528K), 0.0300520 secs] [Times: user=0.11 sys=0.02, real=0.03 secs] 
12377.673: [GC [PSYoungGen: 964922K->9386K(975104K)] 3882941K->2927469K(4663296K), 0.0301290 secs] [Times: user=0.12 sys=0.00, real=0.03 secs] 
12454.207: [GC [PSYoungGen: 971562K->9898K(975104K)] 3889645K->2928045K(4663296K), 0.0593060 secs] [Times: user=0.13 sys=0.00, real=0.05 secs] 
12539.059: [GC [PSYoungGen: 972074K->10634K(975104K)] 3890221K->2928813K(4663296K), 0.0571850 secs] [Times: user=0.11 sys=0.00, real=0.05 secs] 
12635.221: [GC [PSYoungGen: 972682K->10570K(975488K)] 3890861K->2928789K(4663680K), 0.0308180 secs] [Times: user=0.12 sys=0.00, real=0.03 secs] 
12711.556: [GC [PSYoungGen: 972618K->9770K(975680K)] 3890837K->2928037K(4663872K), 0.0251270 secs] [Times: user=0.11 sys=0.00, real=0.03 secs] 
12780.130: [GC [PSYoungGen: 972074K->10538K(975808K)] 3890341K->2928829K(4664000K), 0.0378320 secs] [Times: user=0.10 sys=0.00, real=0.04 secs] 
12857.120: [GC [PSYoungGen: 972842K->10250K(976192K)] 3891133K->2928573K(4664384K), 0.0301910 secs] [Times: user=0.12 sys=0.00, real=0.03 secs] 
12934.849: [GC [PSYoungGen: 972810K->9674K(976192K)] 3891133K->2928045K(4664384K), 0.0256010 secs] [Times: user=0.12 sys=0.00, real=0.03 secs] 
13003.441: [GC [PSYoungGen: 972234K->10058K(976256K)] 3890605K->2928461K(4664448K), 0.1351270 secs] [Times: user=0.13 sys=0.00, real=0.13 secs] 
